id,slug,question,endDate,resolutionSource,resolvedOutcome,closed,active,archived,restricted,resolvedBy,category,volumeNum,liquidityNum,tags
657371,cgbd-quarterly-earnings-gaap-eps-11-04-2025-0pt39,Will Carlyle Secured Lending (CGBD) beat quarterly earnings?,2025-11-04T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3680.877756,,"earnings,finance,hide-from-new"
656723,hnge-quarterly-earnings-gaap-eps-11-04-2025-neg0pt21,Will Hinge Health (HNGE) beat quarterly earnings?,2025-11-04T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5749.10451,,"earnings,hide-from-new,finance"
652577,crl-quarterly-earnings-nongaap-eps-11-05-2025-2pt34,Will Charles River Laboratories (CRL) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15319.849586,,"earnings,finance,hide-from-new"
655260,mcd-quarterly-earnings-nongaap-eps-11-05-2025-3pt33,Will McDonald’s (MCD) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,62858.353165,,"earnings,finance,hide-from-new"
655450,hum-quarterly-earnings-nongaap-eps-11-05-2025-2pt92,Will Humana (HUM) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,11692.555323,,"hide-from-new,earnings,finance"
655449,fis-quarterly-earnings-nongaap-eps-11-05-2025-1pt48,Will Fidelity National Information Services (FIS) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9730.282601,,"earnings,finance,hide-from-new"
652657,ftdr-quarterly-earnings-nongaap-eps-11-05-2025-1pt51,Will Frontdoor (FTDR) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17658.515086,,"earnings,finance,hide-from-new"
652658,iep-quarterly-earnings-gaap-eps-11-05-2025-0pt14,Will Icahn Enterprises (IEP) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20110.133015,,"earnings,hide-from-new,finance"
652652,sun-quarterly-earnings-gaap-eps-11-05-2025-1pt37,Will Sunoco (SUN) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,8538.084354,,"earnings,finance,hide-from-new"
656785,sono-quarterly-earnings-nongaap-eps-11-05-2025-0pt05,Will Sonos (SONO) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15038.693599,,"hide-from-new,finance,earnings"
652605,nyt-quarterly-earnings-nongaap-eps-11-05-2025-0pt53,Will New York Times (NYT) beat quarterly earnings?,2025-11-05T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,23683.956841,,"earnings,hide-from-new,finance"
655388,arm-quarterly-earnings-nongaap-eps-11-05-2025-0pt33,Will Arm Holdings (ARM) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12897.383722,,"earnings,finance,hide-from-new"
655460,hubs-quarterly-earnings-nongaap-eps-11-05-2025-2pt59,Will HubSpot (HUBS) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5220.919759,,"hide-from-new,earnings,finance"
655448,tko-quarterly-earnings-gaap-eps-11-05-2025-0pt52,Will TKO Group Holdings (TKO) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21755.724732,,"hide-from-new,earnings,finance"
658909,amc-quarterly-earnings-nongaap-eps-11-05-2025-neg0pt22,Will AMC Entertainment Holdings (AMC) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3161.523883,,"finance,earnings,hide-from-new"
647504,all-quarterly-earnings-nongaap-eps-11-05-2025-7pt51,Will Allstate (ALL) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,6233.179494,,"earnings,hide-from-new,finance"
655451,ato-quarterly-earnings-gaap-eps-11-05-2025-0pt97,Will Atmos Energy (ATO) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,4049.676631,,"finance,hide-from-new,earnings"
655400,hood-quarterly-earnings-gaap-eps-11-05-2025-0pt54,Will Robinhood Markets (HOOD) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,131520.235041,,"hide-from-new,earnings,finance"
655266,app-quarterly-earnings-gaap-eps-11-05-2025-2pt39,Will AppLovin (APP) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,19358.929804,,"hide-from-new,earnings,finance"
656791,ampl-quarterly-earnings-nongaap-eps-11-05-2025-0pt01,Will Amplitude (AMPL) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,9199.635582,,"finance,earnings,hide-from-new"
656792,bmbl-quarterly-earnings-gaap-eps-11-05-2025-0pt33,Will Bumble (BMBL) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,4268.358176,,"earnings,hide-from-new,finance"
656808,fig-quarterly-earnings-gaap-eps-11-05-2025-neg2pt08,Will Figma (FIG) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,8626.62797,,"earnings,finance,hide-from-new"
653003,frge-quarterly-earnings-gaap-eps-11-05-2025-neg1pt09,Will Forge Global Holdings (FRGE) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,4124.174032,,"earnings,hide-from-new,finance"
655399,qcom-quarterly-earnings-nongaap-eps-11-05-2025-2pt86,Will Qualcomm (QCOM) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,13220.927333,,"earnings,finance,hide-from-new"
655439,dash-quarterly-earnings-gaap-eps-11-05-2025-0pt68,Will DoorDash (DASH) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,47815.505411,,"earnings,finance,hide-from-new"
652823,fsk-quarterly-earnings-gaap-eps-11-05-2025-0pt58,Will FS KKR Capital (FSK) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14904.189142,,"finance,earnings,hide-from-new"
655443,met-quarterly-earnings-nongaap-eps-11-05-2025-2pt32,Will MetLife (MET) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3647.80269,,"earnings,finance,hide-from-new"
652651,chym-quarterly-earnings-gaap-eps-11-05-2025-neg0pt24,Will Chime Financial (CHYM) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,2639.245405,,"earnings,hide-from-new,finance"
652646,lyft-quarterly-earnings-gaap-eps-11-05-2025-0pt07,Will Lyft (LYFT) beat quarterly earnings?,2025-11-05T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,8350.887853,,"earnings,hide-from-new,finance"
642138,bgc-quarterly-earnings-nongaap-eps-11-06-2025-0pt28,Will BGC Group (BGC) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18429.708293,,"earnings,economy,hide-from-new"
658589,celh-quarterly-earnings-gaap-eps-11-06-2025-0pt26,Will Celsius Holdings (CELH) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,58468.980582,,"earnings,hide-from-new,finance"
657072,h-quarterly-earnings-nongaap-eps-11-06-2025-0pt49,Will Hyatt Hotels (H) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3173.460259,,"earnings,hide-from-new,finance"
657079,mrna-quarterly-earnings-gaap-eps-11-06-2025-neg2pt18,Will Moderna (MRNA) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,6760.015133,,"earnings,finance,hide-from-new"
657018,usfd-quarterly-earnings-nongaap-eps-11-06-2025-1pt03,Will US Foods Holding (USFD) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,7213.721704,,"earnings,finance,hide-from-new"
657013,rl-quarterly-earnings-nongaap-eps-11-06-2025-3pt45,Will Ralph Lauren (RL) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10784.136672,,"finance,hide-from-new,earnings"
657005,dd-quarterly-earnings-nongaap-eps-11-06-2025-1pt11,Will DuPont de Nemours (DD) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10568.869333,,"finance,hide-from-new,earnings"
657003,wbd-quarterly-earnings-gaap-eps-11-06-2025-neg0pt08,Will Warner Bros. Discovery (WBD) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,16410.521313,,"earnings,hide-from-new,finance,warner-bros"
656996,ddog-quarterly-earnings-nongaap-eps-11-06-2025-0pt46,Will Datadog (DDOG) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,34539.466463,,"earnings,finance,hide-from-new"
656855,cop-quarterly-earnings-nongaap-eps-11-06-2025-1pt41,Will ConocoPhillips (COP) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,7834.350755,,"earnings,hide-from-new,finance"
648038,tfx-quarterly-earnings-nongaap-eps-11-06-2025-3pt38,Will Teleflex (TFX) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20359.38248,,"earnings,finance,hide-from-new"
657300,wrby-quarterly-earnings-gaap-eps-11-06-2025-0pt05,Will Warby Parker (WRBY) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10335.650925,,"hide-from-new,earnings,finance"
658493,pzza-quarterly-earnings-nongaap-eps-11-06-2025-0pt41,Will Papa John’s International (PZZA) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,11276.418105,,"earnings,finance,hide-from-new"
658488,trip-quarterly-earnings-nongaap-eps-11-06-2025-0pt55,Will Tripadvisor (TRIP) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21450.536579,,"earnings,finance,hide-from-new"
658487,uaa-quarterly-earnings-nongaap-eps-11-06-2025-0pt02,Will Under Armour (UAA) beat quarterly earnings?,2025-11-06T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5060.60872,,"hide-from-new,earnings,finance"
658486,yelp-quarterly-earnings-gaap-eps-11-06-2025-0pt53,Will Yelp (YELP) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,8373.140564,,"earnings,hide-from-new,finance"
658478,usar-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt07,Will USA Rare Earth (USAR) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5333.213212,,"hide-from-new,earnings,finance"
657085,os-quarterly-earnings-gaap-eps-11-06-2025-neg0pt14,Will OneStream (OS) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,13116.459201,,"finance,hide-from-new,earnings"
658508,eb-quarterly-earnings-gaap-eps-11-06-2025-neg0pt04,Will Eventbrite (EB) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3783.850348,,"earnings,hide-from-new,finance"
657027,dkng-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt25,Will DraftKings (DKNG) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,34995.802616,,"finance,earnings,hide-from-new"
648227,abnb-quarterly-earnings-gaap-eps-11-06-2025-2pt32,Will Airbnb (ABNB) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21922.878824,,"earnings,finance,hide-from-new"
657295,icui-quarterly-earnings-nongaap-eps-11-06-2025-1pt43,Will ICU Medical (ICUI) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,8405.379996,,"earnings,hide-from-new,finance"
657290,pton-quarterly-earnings-gaap-eps-11-06-2025-0,Will Peloton Interactive (PTON) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5317.694975,,"finance,earnings,hide-from-new"
658481,mrx-quarterly-earnings-nongaap-eps-11-06-2025-0pt94,Will Marex Group (MRX) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,4495.889884,,"hide-from-new,finance,earnings"
658526,bird-quarterly-earnings-gaap-eps-11-06-2025-neg2pt66,Will Allbirds (BIRD) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,7799.572031,,"hide-from-new,earnings,finance"
656874,mnst-quarterly-earnings-gaap-eps-11-06-2025-0pt48,Will Monster Beverage (MNST) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,27946.161223,,"hide-from-new,earnings,finance"
657080,dbx-quarterly-earnings-nongaap-eps-11-06-2025-0pt65,Will Dropbox (DBX) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,25806.338777,,"finance,hide-from-new,earnings"
658499,gpro-quarterly-earnings-nongaap-eps-11-06-2025-neg0pt04,Will GoPro (GPRO) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,8964.650029,,"earnings,hide-from-new,finance"
657071,fnf-quarterly-earnings-nongaap-eps-11-06-2025-1pt42,Will Fidelity National Financial (FNF) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3456.330055,,"hide-from-new,earnings,finance"
658498,sg-quarterly-earnings-gaap-eps-11-06-2025-neg0pt17,Will Sweetgreen (SG) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10571.830012,,"finance,earnings,hide-from-new"
657065,nwsa-quarterly-earnings-nongaap-eps-11-06-2025-0pt19,Will News Corp (NWSA) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5755.113866,,"finance,earnings,hide-from-new"
657073,akam-quarterly-earnings-nongaap-eps-11-06-2025-1pt64,Will Akamai Technologies (AKAM) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,15622.318359,,"earnings,finance,hide-from-new"
657064,open-quarterly-earnings-gaap-eps-11-06-2025-neg0pt07,Will Opendoor Technologies (OPEN) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,4938.973007,,"earnings,hide-from-new,finance"
657004,ed-quarterly-earnings-nongaap-eps-11-06-2025-1pt75,Will Consolidated Edison (ED) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,3023.047212,,"finance,earnings,hide-from-new"
658547,bzfd-quarterly-earnings-gaap-eps-11-06-2025-neg0pt06,Will BuzzFeed (BZFD) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,1336.252219,,"earnings,finance,hide-from-new"
657007,expe-quarterly-earnings-nongaap-eps-11-06-2025-7pt03,Will Expedia Group (EXPE) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5690.550738,,"finance,hide-from-new,earnings"
657012,sndk-quarterly-earnings-nongaap-eps-11-06-2025-0pt88,Will SanDisk (SNDK) beat quarterly earnings?,2025-11-06T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,26425.916232,,"earnings,hide-from-new,finance"
658905,wen-quarterly-earnings-nongaap-eps-11-07-2025-0pt2,Will Wendy’s (WEN) beat quarterly earnings?,2025-11-07T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18789.336584,,"earnings,hide-from-new,finance"
658624,mktx-quarterly-earnings-gaap-eps-11-07-2025-1pt68,Will MarketAxess Holdings (MKTX) beat quarterly earnings?,2025-11-07T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18345.98631,,"hide-from-new,finance,earnings"
658619,ben-quarterly-earnings-nongaap-eps-11-07-2025-0pt59,Will Franklin Resources (BEN) beat quarterly earnings?,2025-11-07T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21514.79079,,"earnings,hide-from-new,finance"
658568,kkr-quarterly-earnings-nongaap-eps-11-07-2025-1pt29,Will KKR & Co (KKR) beat quarterly earnings?,2025-11-07T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,12921.734793,,"earnings,finance,hide-from-new"
667903,hhh-quarterly-earnings-gaap-eps-11-10-2025-1pt53,Will Howard Hughes Holdings (HHH) beat quarterly earnings?,2025-11-10T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,7159.121119,,"earnings,hide-from-new,finance"
667887,tsn-quarterly-earnings-nongaap-eps-11-10-2025-0pt83,Will Tyson Foods (TSN) beat quarterly earnings?,2025-11-10T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17692.167868,,"earnings,finance,hide-from-new"
667902,tsem-quarterly-earnings-gaap-eps-11-10-2025-0pt45,Will Tower Semiconductor (TSEM) beat quarterly earnings?,2025-11-10T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,30192.669045,,"earnings,hide-from-new,finance"
667905,etor-quarterly-earnings-gaap-eps-11-10-2025-0pt55,Will eToro Group (ETOR) beat quarterly earnings?,2025-11-10T14:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,27625.11139,,"earnings,finance,hide-from-new"
667924,bcsf-quarterly-earnings-gaap-eps-11-10-2025-0pt45,Will Bain Capital Specialty Finance (BCSF) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,17157.826271,,"hide-from-new,earnings,finance"
647847,psky-quarterly-earnings-gaap-eps-11-10-2025-0pt35,Will Paramount Group (PSKY) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,59438.663822,,"hide-from-new,finance,earnings"
667915,chgg-quarterly-earnings-nongaap-eps-11-10-2025-neg0pt08,Will Chegg (CHGG) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21861.005934,,"earnings,finance,hide-from-new"
667880,oxy-quarterly-earnings-nongaap-eps-11-10-2025-0pt51,Will Occidental Petroleum (OXY) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,21738.19238,,"finance,earnings,hide-from-new"
668448,ihrt-quarterly-earnings-gaap-eps-11-10-2025-neg0pt01,Will iHeartMedia (IHRT) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,14905.804877,,"earnings,hide-from-new,finance"
668446,real-quarterly-earnings-nongaap-eps-11-10-2025-neg0pt06,Will The RealReal (REAL) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20449.054715,,"earnings,hide-from-new,finance"
668447,tbph-quarterly-earnings-gaap-eps-11-10-2025-neg0pt13,Will Theravance Biopharma (TBPH) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,10530.68682,,"earnings,hide-from-new,finance"
667914,gety-quarterly-earnings-gaap-eps-11-10-2025-0pt04,Will Getty Images Holdings (GETY) beat quarterly earnings?,2025-11-10T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,25854.250299,,"finance,earnings,hide-from-new"
674911,femy-quarterly-earnings-gaap-eps-11-11-2025-neg0pt12,Will Femasys (FEMY) beat quarterly earnings?,2025-11-11T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,5958.985218,,"hide-from-new,earnings,finance"
668453,oklo-quarterly-earnings-gaap-eps-11-11-2025-neg0pt12,Will Oklo (OKLO) beat quarterly earnings?,2025-11-11T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,18381.3387,,"finance,earnings,hide-from-new"
668475,pxlw-quarterly-earnings-nongaap-eps-11-11-2025-neg0pt86,Will Pixelworks (PXLW) beat quarterly earnings?,2025-11-11T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,25679.56781,,"earnings,finance,hide-from-new"
656803,ewcz-quarterly-earnings-gaap-eps-11-12-2025-0pt04,Will European Wax Center (EWCZ) beat quarterly earnings?,2025-11-12T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,24039.05161,,"earnings,finance,hide-from-new"
668460,crcl-quarterly-earnings-gaap-eps-11-12-2025-0pt17,Will Circle Internet Group (CRCL) beat quarterly earnings?,2025-11-12T14:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,66610.940007,,"finance,earnings,hide-from-new"
668496,csco-quarterly-earnings-nongaap-eps-11-12-2025-0pt98,Will Cisco Systems (CSCO) beat quarterly earnings?,2025-11-12T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,30270.51089,,"earnings,finance,hide-from-new"
668459,flut-quarterly-earnings-nongaap-eps-11-12-2025-0pt53,Will Flutter Entertainment (FLUT) beat quarterly earnings?,2025-11-12T22:00:00Z,https://seekingalpha.com/,Yes,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,20070.875178,,"hide-from-new,earnings,finance"
668465,rum-quarterly-earnings-gaap-eps-11-12-2025-neg0pt06,Will Rumble (RUM) beat quarterly earnings?,2025-11-12T22:00:00Z,https://seekingalpha.com/,No,True,True,False,True,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,,16945.288925,,"earnings,finance,hide-from-new"
